Date,Symbol,Close,High,Low,Open,Volume
2024/9/28,BTC-USD,65887.64844,66255.53125,65458.03516,65792.17969,15243637984
2024/9/29,BTC-USD,65635.30469,66069.34375,65450.01563,65888.89844,14788214575
2024/9/30,BTC-USD,63329.5,65635.05469,62873.61719,65634.65625,37112957475
2024/10/1,BTC-USD,60837.00781,64110.98047,60189.27734,63335.60547,50220923500
2024/10/2,BTC-USD,60632.78516,62357.6875,59996.94922,60836.32422,40762722398
2024/10/3,BTC-USD,60759.40234,61469.03906,59878.80469,60632.48438,36106447279
2024/10/4,BTC-USD,62067.47656,62465.99219,60459.94141,60754.625,29585472513
2024/10/5,BTC-USD,62089.94922,62371.02344,61689.58203,62067.60938,13305410749
2024/10/6,BTC-USD,62818.95313,62959.57031,61833.14844,62084.98828,14776233667
2024/10/7,BTC-USD,62236.66016,64443.70703,62152.55078,62819.10938,34253562610
2024/10/8,BTC-USD,62131.96875,63174.30469,61843.5625,62221.64453,28134475157
2024/10/9,BTC-USD,60582.10156,62508.83594,60314.61328,62131.72656,27670982363
2024/10/10,BTC-USD,60274.5,61236.72266,58895.20703,60581.92969,30452813570
2024/10/11,BTC-USD,62445.08984,63400.87109,60046.125,60275.46094,30327141594
2024/10/12,BTC-USD,63193.02344,63448.78516,62443.26953,62444.61719,16744110886
2024/10/13,BTC-USD,62851.375,63272.65234,62035.63672,63192.94531,18177529690
2024/10/14,BTC-USD,66046.125,66482.49219,62442.15234,62848.39844,43706958056
2024/10/15,BTC-USD,67041.10938,67881.67969,64809.19531,66050.36719,48863870879
2024/10/16,BTC-USD,67612.71875,68375.28906,66758.72656,67042.46094,38195189534
2024/10/17,BTC-USD,67399.83594,67912.21094,66647.39063,67617.07813,32790898511
2024/10/18,BTC-USD,68418.78906,68969.75,67177.82031,67419.10938,36857165014
2024/10/19,BTC-USD,68362.73438,68668.00781,68024.64063,68418.97656,14443497908
2024/10/20,BTC-USD,69001.70313,69359.00781,68105.71875,68364.17969,18975847518
2024/10/21,BTC-USD,67367.85156,69462.73438,66829.85156,69002,37498611780
2024/10/22,BTC-USD,67361.40625,67801.57813,66581.36719,67360.70313,31808472566
2024/10/23,BTC-USD,66432.19531,67402.74219,65188.03516,67362.375,32263980353
2024/10/24,BTC-USD,68161.05469,68798.96094,66454.10156,66653.70313,31414428647
2024/10/25,BTC-USD,66642.41406,68722.15625,65521.79297,68165.29688,41469984306
2024/10/26,BTC-USD,67014.69531,67317.92188,66360.59375,66628.73438,19588098156
2024/10/27,BTC-USD,67929.29688,68221.3125,66847.22656,67023.47656,16721307878
2024/10/28,BTC-USD,69907.75781,70212.26563,67535.13281,67922.67188,38799856657
2024/10/29,BTC-USD,72720.49219,73577.21094,69729.91406,69910.04688,58541874402
2024/10/30,BTC-USD,72339.53906,72905.29688,71411.73438,72715.36719,40646637831
2024/10/31,BTC-USD,70215.1875,72662.3125,69590.5,72335.04688,40627912076
2024/11/1,BTC-USD,69482.46875,71559.01563,68779.70313,70216.89844,49989795365
2024/11/2,BTC-USD,69289.27344,69867.35156,69033.71875,69486.02344,18184612091
2024/11/3,BTC-USD,68741.11719,69361.65625,67482.52344,69296.38281,34868307655
2024/11/4,BTC-USD,67811.50781,69433.17969,66803.64844,68742.13281,41184819348
2024/11/5,BTC-USD,69359.5625,70522.78906,67458.86719,67811.17188,46046889204
2024/11/6,BTC-USD,75639.07813,76460.15625,69322.03125,69358.5,1.18593E+11
2024/11/7,BTC-USD,75904.85938,76943.11719,74480.42188,75637.08594,63467654989
2024/11/8,BTC-USD,76545.47656,77252.75,75648.74219,75902.83594,55176858003
2024/11/9,BTC-USD,76778.86719,76932.76563,75773.78906,76556.1875,29009480361
2024/11/10,BTC-USD,80474.1875,81474.42188,76565.42969,76775.54688,82570594495
2024/11/11,BTC-USD,88701.48438,89604.5,80283.25,80471.41406,1.17967E+11
2024/11/12,BTC-USD,87955.8125,89956.88281,85155.10938,88705.5625,1.33673E+11
2024/11/13,BTC-USD,90584.16406,93434.35156,86256.92969,87929.96875,1.23559E+11
2024/11/14,BTC-USD,87250.42969,91765.21875,86682.8125,90574.88281,87616705248
2024/11/15,BTC-USD,91066.00781,91868.74219,87124.89844,87284.17969,78243109518
2024/11/16,BTC-USD,90558.47656,91763.94531,90094.22656,91064.36719,44333192814
2024/11/17,BTC-USD,89845.85156,91433.03906,88741.66406,90558.46094,46350159305
2024/11/18,BTC-USD,90542.64063,92596.78906,89393.59375,89843.71875,75535775084
2024/11/19,BTC-USD,92343.78906,94002.86719,90426.98438,90536.8125,74521048295
2024/11/20,BTC-USD,94339.49219,94902.02344,91619.5,92341.89063,71730956426
2024/11/21,BTC-USD,98504.72656,99014.21875,94132.60156,94334.64063,1.06025E+11
2024/11/22,BTC-USD,98997.66406,99655.5,97222.66406,98496.42969,78473580551
2024/11/23,BTC-USD,97777.28125,99014.67969,97232.89063,99006.74219,44414644677
2024/11/24,BTC-USD,98013.82031,98647.17969,95788.07813,97778.09375,51712020623
2024/11/25,BTC-USD,93102.29688,98935.03125,92642.91406,98033.44531,80909462490
2024/11/26,BTC-USD,91985.32031,94991.75,90770.8125,93087.28125,91656519855
2024/11/27,BTC-USD,95962.53125,97361.17969,91778.66406,91978.14063,71133452438
2024/11/28,BTC-USD,95652.46875,96650.20313,94677.35156,95954.94531,52260008261
2024/11/29,BTC-USD,97461.52344,98693.17188,95407.88281,95653.95313,54968682476
2024/11/30,BTC-USD,96449.05469,97499.34375,96144.21875,97468.8125,31634227866
2024/12/1,BTC-USD,97279.78906,97888.125,95770.1875,96461.33594,36590695296
2024/12/2,BTC-USD,95865.30469,98152.60156,94482.86719,97276.00781,72680784305
2024/12/3,BTC-USD,96002.16406,96297.20313,93629.5625,95854.59375,67067810961
2024/12/4,BTC-USD,98768.53125,99207.32813,94660.52344,95988.53125,77199817112
2024/12/5,BTC-USD,96593.57031,103900.4688,91998.78125,98741.53906,1.49219E+11
2024/12/6,BTC-USD,99920.71094,102039.8828,96514.875,97074.22656,94534772658
2024/12/7,BTC-USD,99923.33594,100563.3828,99030.88281,99916.71094,44177510897
2024/12/8,BTC-USD,101236.0156,101399.9922,98771.51563,99921.91406,44125751925
2024/12/9,BTC-USD,97432.71875,101272.5078,94355.91406,101237.0625,1.10676E+11
2024/12/10,BTC-USD,96675.42969,98270.15625,94321.25781,97441.23438,1.04824E+11
2024/12/11,BTC-USD,101173.0313,101913.3594,95747.22656,96656.0625,85391409936
2024/12/12,BTC-USD,100043,102524.9141,99339.95313,101167.8047,72073983533
2024/12/13,BTC-USD,101459.2578,101888.8047,99233.28125,100046.6484,56894751583
2024/12/14,BTC-USD,101372.9688,102618.8828,100634.0547,101451.4375,40422968793
2024/12/15,BTC-USD,104298.6953,105047.5391,101227.0313,101373.5313,51145914137
2024/12/16,BTC-USD,106029.7188,107780.5781,103322.9844,104293.5781,91020417816
2024/12/17,BTC-USD,106140.6016,108268.4453,105291.7344,106030.6875,68589364868
2024/12/18,BTC-USD,100041.5391,106470.6094,100041.5391,106147.2969,93865656139
2024/12/19,BTC-USD,97490.95313,102748.1484,95587.67969,100070.6875,97221662392
2024/12/20,BTC-USD,97755.92969,98098.91406,92175.17969,97484.69531,1.05634E+11
2024/12/21,BTC-USD,97224.72656,99507.10156,96426.52344,97756.19531,51765334294
2024/12/22,BTC-USD,95104.9375,97360.26563,94202.1875,97218.32031,43147981314
2024/12/23,BTC-USD,94686.24219,96416.21094,92403.13281,95099.39063,65239002919
2024/12/24,BTC-USD,98676.09375,99404.0625,93448.01563,94684.34375,47114953674
2024/12/25,BTC-USD,99299.19531,99478.75,97593.46875,98675.91406,33700394629
2024/12/26,BTC-USD,95795.51563,99884.57031,95137.88281,99297.69531,47054980873
2024/12/27,BTC-USD,94164.85938,97294.84375,93310.74219,95704.97656,52419934565
2024/12/28,BTC-USD,95163.92969,95525.89844,94014.28906,94160.1875,24107436185
2024/12/29,BTC-USD,93530.22656,95174.875,92881.78906,95174.05469,29635885267
2024/12/30,BTC-USD,92643.21094,94903.32031,91317.13281,93527.19531,56188003691
2024/12/31,BTC-USD,93429.20313,96090.60156,91914.03125,92643.25,43625106843
2025/1/1,BTC-USD,94419.75781,94929.86719,92788.125,93425.10156,24519888919
2025/1/2,BTC-USD,96886.875,97739.82031,94201.57031,94416.28906,46009564411
2025/1/3,BTC-USD,98107.42969,98956.91406,96034.61719,96881.72656,35611391163
2025/1/4,BTC-USD,98236.22656,98734.42969,97562.97656,98106.99219,22342608078
2025/1/5,BTC-USD,98314.96094,98813.30469,97291.76563,98233.90625,20525254825
2025/1/6,BTC-USD,102078.0859,102482.875,97926.14844,98314.95313,51823432705
2025/1/7,BTC-USD,96922.70313,102712.4844,96132.875,102248.8516,58685738547
2025/1/8,BTC-USD,95043.52344,97258.32031,92525.84375,96924.16406,63875859171
2025/1/9,BTC-USD,92484.03906,95349.71875,91220.84375,95043.48438,62777261693
2025/1/10,BTC-USD,94701.45313,95770.60938,92250.09375,92494.49219,62058693684
2025/1/11,BTC-USD,94566.59375,94977.6875,93840.04688,94700.83594,18860894100
2025/1/12,BTC-USD,94488.4375,95367.53906,93712.50781,94565.72656,20885130965
2025/1/13,BTC-USD,94516.52344,95837,89260.10156,94488.89063,72978998252
2025/1/14,BTC-USD,96534.04688,97352.66406,94322.15625,94519.00781,53769675818
2025/1/15,BTC-USD,100504.4922,100697.2344,96501.64063,96534.04688,57805923627
2025/1/16,BTC-USD,99756.90625,100781.5859,97364.44531,100505.2969,54103781805
2025/1/17,BTC-USD,104462.0391,105884.2266,99948.90625,100025.7656,71888972663
2025/1/18,BTC-USD,104408.0703,104913.2031,102226.6172,104124.9531,50445655726
2025/1/19,BTC-USD,101089.6094,106299.7969,99570.53125,104411.2891,76789928525
2025/1/20,BTC-USD,102016.6641,109114.8828,99471.35938,101083.75,1.2628E+11
2025/1/21,BTC-USD,106146.2656,107180.9219,100103.9531,102052.5781,88733878242
2025/1/22,BTC-USD,103653.0703,106294.3438,103360.2656,106136.3828,53878181052
2025/1/23,BTC-USD,103960.1719,106820.3281,101257.8047,103657.6719,1.04105E+11
2025/1/24,BTC-USD,104819.4844,107098.5469,102772.125,103965.6719,52388229265
2025/1/25,BTC-USD,104714.6484,105243.7891,104120.375,104824.0313,23888996502
2025/1/26,BTC-USD,102682.5,105438.6484,102507.7109,104713.2109,22543395879
2025/1/27,BTC-USD,102087.6875,103214.1094,97795.9375,102680.3047,89006608428
2025/1/28,BTC-USD,101332.4766,103730.8203,100238.1875,102095.4141,47180685494
2025/1/29,BTC-USD,103703.2109,104750.8047,101283.8203,101317.5234,47432049818
2025/1/30,BTC-USD,104735.3047,106418.7656,103321.6484,103709.3359,41915744521
2025/1/31,BTC-USD,102405.0234,106026.3516,101543.8828,104737.5625,45732764360
2025/2/1,BTC-USD,100655.9063,102755.7266,100297.7109,102402.7969,27757944848
2025/2/2,BTC-USD,97688.97656,101430.6641,96216.07813,100661.5391,63091816853
2025/2/3,BTC-USD,101405.4219,102514.1719,91242.89063,97681.10156,1.15401E+11
2025/2/4,BTC-USD,97871.82031,101745.6172,96208.10938,101398.7188,73002130211
2025/2/5,BTC-USD,96615.44531,99113.21094,96174.82813,97878.00781,49125911241
2025/2/6,BTC-USD,96593.29688,99168.60938,95707.35156,96610.64063,45302471947
2025/2/7,BTC-USD,96529.08594,100154.1406,95653.88281,96581.32031,55741290456
2025/2/8,BTC-USD,96482.45313,96877.80469,95702.49219,96533.25781,22447526395
2025/2/9,BTC-USD,96500.09375,97325.28125,94745.25781,96481.3125,27732901800
2025/2/10,BTC-USD,97437.55469,98333.21875,95320.84375,96499.46094,40078962391
2025/2/11,BTC-USD,95747.42969,98492.89844,94875.03906,97438.13281,37488783272
2025/2/12,BTC-USD,97885.85938,98151.02344,94101.20313,95745.69531,49340445530
2025/2/13,BTC-USD,96623.86719,98111.08594,95269.71094,97888.75,37147280860
2025/2/14,BTC-USD,97508.96875,98819.46875,96342.80469,96623.36719,32697987277
2025/2/15,BTC-USD,97580.35156,97975.03906,97240.19531,97508.38281,17047266288
2025/2/16,BTC-USD,96175.03125,97725.59375,96060.97656,97580.49219,16536755396
2025/2/17,BTC-USD,95773.38281,97032.23438,95243.54688,96179.00781,27336550690
2025/2/18,BTC-USD,95539.54688,96695.375,93388.83594,95773.8125,37325720482
2025/2/19,BTC-USD,96635.60938,96855.59375,95011.96875,95532.53125,28990872862
2025/2/20,BTC-USD,98333.9375,98767.19531,96442.67188,96632.67969,31668022771
2025/2/21,BTC-USD,96125.54688,99497.96875,94852.96094,98340.67188,49608706470
2025/2/22,BTC-USD,96577.75781,96950.15625,95765.34375,96134.20313,18353824477
2025/2/23,BTC-USD,96273.92188,96671.875,95270.45313,96577.80469,16999478976
2025/2/24,BTC-USD,91418.17188,96503.45313,91371.74219,96277.96094,44046480529
2025/2/25,BTC-USD,88736.17188,92511.07813,86008.23438,91437.11719,92139104128
2025/2/26,BTC-USD,84347.02344,89286.25,82131.89844,88638.89063,64597492134
2025/2/27,BTC-USD,84704.22656,87000.78125,83144.96094,84076.85938,52659591954
2025/2/28,BTC-USD,84373.00781,85036.32031,78248.91406,84705.625,83610570576
2025/3/1,BTC-USD,86031.91406,86522.30469,83794.23438,84373.86719,29190628396
2025/3/2,BTC-USD,94248.35156,95043.4375,85040.21094,86036.25781,58398341092
2025/3/3,BTC-USD,86065.67188,94429.75,85081.30469,94248.42188,70072228536
2025/3/4,BTC-USD,87222.19531,88911.27344,81529.24219,86064.07031,68095241474
2025/3/5,BTC-USD,90623.5625,90998.24219,86379.77344,87222.95313,50498988027
2025/3/6,BTC-USD,89961.72656,92804.9375,87852.14063,90622.35938,47749810486
2025/3/7,BTC-USD,86742.67188,91191.04688,84717.67969,89963.28125,65945677657
2025/3/8,BTC-USD,86154.59375,86847.26563,85247.48438,86742.65625,18206118081
2025/3/9,BTC-USD,80601.03906,86471.13281,80052.48438,86154.30469,30899345977
2025/3/10,BTC-USD,78532,83955.92969,77420.59375,80597.14844,54061099422
2025/3/11,BTC-USD,82862.21094,83577.75781,76624.25,78523.875,54702837196
2025/3/12,BTC-USD,83722.35938,84358.57813,80635.25,82857.375,40353484454
2025/3/13,BTC-USD,81066.70313,84301.69531,79931.85156,83724.92188,31412940153
2025/3/14,BTC-USD,83969.10156,85263.28906,80797.5625,81066.99219,29588112414
2025/3/15,BTC-USD,84343.10938,84672.67188,83639.59375,83968.40625,13650491277
2025/3/16,BTC-USD,82579.6875,85051.60156,82017.90625,84333.32031,21330270174
2025/3/17,BTC-USD,84075.6875,84725.32813,82492.15625,82576.33594,25092785558
2025/3/18,BTC-USD,82718.5,84075.71875,81179.99219,84075.71875,24095774594
2025/3/19,BTC-USD,86854.22656,87021.1875,82569.72656,82718.80469,34931960257
2025/3/20,BTC-USD,84167.19531,87443.26563,83647.19531,86872.95313,29028988961
2025/3/21,BTC-USD,84043.24219,84782.27344,83171.07031,84164.53906,19030452299
2025/3/22,BTC-USD,83832.48438,84513.875,83674.78125,84046.25781,9863214091
2025/3/23,BTC-USD,86054.375,86094.78125,83794.91406,83831.89844,12594615537
2025/3/24,BTC-USD,87498.91406,88758.72656,85541.19531,86070.92969,34582604933
2025/3/25,BTC-USD,87471.70313,88542.39844,86346.07813,87512.82031,30005840049
2025/3/26,BTC-USD,86900.88281,88292.15625,85861.45313,87460.23438,26704046038
2025/3/27,BTC-USD,87177.10156,87786.72656,85837.9375,86896.25781,24413471941
2025/3/28,BTC-USD,84353.14844,87489.85938,83557.64063,87185.23438,34198619509
2025/3/29,BTC-USD,82597.58594,84567.33594,81634.14063,84352.07031,16969396135
2025/3/30,BTC-USD,82334.52344,83505,81573.25,82596.98438,14763760943
2025/3/31,BTC-USD,82548.91406,83870.125,81293.89063,82336.0625,29004228247
2025/4/1,BTC-USD,85169.17188,85487.36719,82429.35938,82551.92188,28175650319
2025/4/2,BTC-USD,82485.71094,88466.95313,82343.53906,85180.60938,47584398470
2025/4/3,BTC-USD,83102.82813,83909.29688,81282.10156,82487.47656,36852112080
2025/4/4,BTC-USD,83843.80469,84696.14844,81670.75,83100.25,45157640207
2025/4/5,BTC-USD,83504.79688,84207.01563,82377.73438,83844.70313,14380803631
2025/4/6,BTC-USD,78214.48438,83704.71875,77097.74219,83504.50781,36294853736
2025/4/7,BTC-USD,79235.33594,81119.0625,74436.67969,78221.33594,91262424987
2025/4/8,BTC-USD,76271.95313,80823.89063,76198.02344,79218.47656,48314590749
2025/4/9,BTC-USD,82573.95313,83541,74589.67188,76273.5625,84213627038
2025/4/10,BTC-USD,79626.14063,82700.92969,78456.13281,82565.97656,44718000633
2025/4/11,BTC-USD,83404.83594,84247.47656,78936.32031,79625.04688,41656778779
2025/4/12,BTC-USD,85287.10938,85856.1875,82769.375,83404.51563,24258059104
2025/4/13,BTC-USD,83684.97656,86015.1875,83027.00781,85279.46875,28796984817
2025/4/14,BTC-USD,84542.39063,85785,83690.64063,83694.52344,34090769777
2025/4/15,BTC-USD,83668.99219,86429.35156,83598.82031,84539.69531,28040322885
2025/4/16,BTC-USD,84033.86719,85428.28125,83100.61719,83674.50781,29617804112
2025/4/17,BTC-USD,84895.75,85449.07031,83749.75,84030.67188,21276866029
2025/4/18,BTC-USD,84450.80469,85095.04688,84298.88281,84900.1875,12728372364
2025/4/19,BTC-USD,85063.41406,85597.70313,84353.46094,84450.86719,15259300427
2025/4/20,BTC-USD,85174.30469,85306.38281,83976.84375,85066.07031,14664050812
2025/4/21,BTC-USD,87518.90625,88460.09375,85143.83594,85171.53906,41396190190
2025/4/22,BTC-USD,93441.89063,93817.38281,87084.53125,87521.875,55899038456
2025/4/23,BTC-USD,93699.10938,94535.73438,91962.96094,93427.58594,41719568821
2025/4/24,BTC-USD,93943.79688,94016.19531,91696.71094,93692.39844,31483175315
2025/4/25,BTC-USD,94720.5,95768.39063,92898.59375,93954.25,40915232364
2025/4/26,BTC-USD,94646.92969,95251.35938,93927.25,94714.64844,17612825123
2025/4/27,BTC-USD,93754.84375,95301.20313,93665.39844,94660.90625,18090367764
2025/4/28,BTC-USD,94978.75,95598.49219,92860.80469,93755.30469,32363449569
2025/4/29,BTC-USD,94284.78906,95485.41406,93796.63281,94981.85938,25806129921
2025/4/30,BTC-USD,94207.3125,95249.32031,92979.64063,94286.46875,28344679831
2025/5/1,BTC-USD,96492.33594,97437.96094,94153.63281,94212.85938,32875889623
2025/5/2,BTC-USD,96910.07031,97905.89844,96375.94531,96494.96875,26421924677
2025/5/3,BTC-USD,95891.79688,96943.88281,95821.28906,96904.63281,15775154889
2025/5/4,BTC-USD,94315.97656,96318.92188,94173.42969,95877.1875,18198688416
2025/5/5,BTC-USD,94748.05469,95193.1875,93566.26563,94319.5625,25816260327
2025/5/6,BTC-USD,96802.47656,96889.17969,93399.85938,94748.38281,26551275827
2025/5/7,BTC-USD,97032.32031,97625.80469,95829.33594,96800.19531,76983822462
2025/5/8,BTC-USD,103241.4609,103969.5391,96913.875,97034.25,69895404397
2025/5/9,BTC-USD,102970.8516,104297.4922,102343.0938,103239.125,58198593958
2025/5/10,BTC-USD,104696.3281,104961.7656,102830.4844,102973.7109,42276713994
2025/5/11,BTC-USD,104106.3594,104937.9922,103364.7422,104701.0703,46285517406
2025/5/12,BTC-USD,102812.9531,105747.4531,100814.4063,104106.9609,63250475404
2025/5/13,BTC-USD,104169.8125,104997.4219,101515.0938,102812.4922,52608876410
2025/5/14,BTC-USD,103539.4141,104303.5625,102618.2969,104167.3281,45956071155
2025/5/15,BTC-USD,103744.6406,104153.6172,101440.8125,103538.8281,50408241840
2025/5/16,BTC-USD,103489.2891,104533.4844,103137.4766,103735.6563,44386499364
2025/5/17,BTC-USD,103191.0859,103716.9453,102659.1797,103489.2891,37898552742
2025/5/18,BTC-USD,106446.0078,106597.1719,103142.6016,103186.9531,49887082058
2025/5/19,BTC-USD,105606.1797,107068.7188,102112.6875,106430.5313,61761126647
2025/5/20,BTC-USD,106791.0859,107307.1172,104206.5156,105605.4063,36515726122
2025/5/21,BTC-USD,109678.0781,110724.4609,106127.2344,106791.3125,78086364051
2025/5/22,BTC-USD,111673.2813,111970.1719,109285.0703,109673.4922,70157575642
2025/5/23,BTC-USD,107287.7969,111798.9063,106841.3047,111679.3594,67548133399
2025/5/24,BTC-USD,107791.1563,109454.5234,106895.2891,107278.5078,45903627163
2025/5/25,BTC-USD,109035.3906,109313.3047,106683.375,107802.2734,47518041841
2025/5/26,BTC-USD,109440.3672,110376.8828,108735.6406,109023.7813,45950461571
2025/5/27,BTC-USD,108994.6406,110744.2109,107609.5547,109440.4063,57450176272
2025/5/28,BTC-USD,107802.3281,109298.2891,106812.9297,108992.1719,49155377493
2025/5/29,BTC-USD,105641.7578,108910.0469,105374.3984,107795.5703,56022752042
2025/5/30,BTC-USD,103998.5703,106308.9453,103685.7891,105646.2109,57655287183
2025/5/31,BTC-USD,104638.0938,104927.1016,103136.1172,103994.7188,38997843858
2025/6/1,BTC-USD,105652.1016,105884.5469,103826.9531,104637.2969,37397056873
2025/6/2,BTC-USD,105881.5313,105958.3125,103727.5469,105649.8125,45819706290
2025/6/3,BTC-USD,105432.4688,106813.5781,104920.8438,105888.4766,46196508367
2025/6/4,BTC-USD,104731.9844,105997.6953,104232.7031,105434.3672,44544857105
2025/6/5,BTC-USD,101575.9531,105936.6875,100436.8828,104750.7813,57479298400
2025/6/6,BTC-USD,104390.3438,105376.7734,101169.5703,101574.3672,48856653697
2025/6/7,BTC-USD,105615.625,105972.7578,103987.3125,104390.6484,38365033776
2025/6/8,BTC-USD,105793.6484,106497.0625,105075.3281,105617.5078,36626232328
2025/6/9,BTC-USD,110294.1016,110561.4219,105400.2344,105793.0234,55903193732
2025/6/10,BTC-USD,110257.2344,110380.125,108367.7109,110295.6875,54700101509
2025/6/11,BTC-USD,108686.625,110384.2188,108086.3281,110261.7969,50842662052
2025/6/12,BTC-USD,105929.0547,108780.6953,105785.6875,108685.9141,54843867968
2025/6/13,BTC-USD,106090.9688,106182.5469,102822.0234,105924.5938,69550440846
2025/6/14,BTC-USD,105472.4063,106203.7578,104379.3672,106108.0859,38007870453
2025/6/15,BTC-USD,105552.0234,106157.1016,104519.8828,105464.8438,36744307742
2025/6/16,BTC-USD,106796.7578,108915.375,104997.625,105555.5938,50366626945
2025/6/17,BTC-USD,104601.1172,107750.1953,103396.5313,106794.1172,55964092176
2025/6/18,BTC-USD,104883.3281,105581.8516,103602.2656,104602.0703,47318089133
2025/6/19,BTC-USD,104684.2891,105250.8906,103940.7734,104886.7734,37333806920
2025/6/20,BTC-USD,103309.6016,106539.3828,102372.2109,104681.0313,50951862476
2025/6/21,BTC-USD,102257.4063,104015.7813,100973.0625,103315.0781,38360555118
2025/6/22,BTC-USD,100987.1406,103351.6328,98286.20313,102212.0313,65536997201
2025/6/23,BTC-USD,105577.7734,106116.8594,99705.75,100987.4766,65237759656
2025/6/24,BTC-USD,106045.6328,106316.8281,104740.2422,105571.5156,48822986421
2025/6/25,BTC-USD,107361.2578,108168.3984,105881.3906,106047.4063,51624120283
2025/6/26,BTC-USD,106960,108305.5469,106666.3516,107375.0703,43891990613
2025/6/27,BTC-USD,107088.4297,107772.4688,106449.9922,106954.9219,45353692675
2025/6/28,BTC-USD,107327.7031,107567.8828,106883.9766,107090.5469,30037708335
2025/6/29,BTC-USD,108385.5703,108526.3047,107230.1094,107327.8203,35534874438
2025/6/30,BTC-USD,107135.3359,108798.7891,106759.6484,108383.4375,42064804590
2025/7/1,BTC-USD,105698.2813,107550.6797,105270.2266,107144.3828,44110692247
2025/7/2,BTC-USD,108859.3203,109763.6563,105157.3984,105703.1016,56248657737
2025/7/3,BTC-USD,109647.9766,110541.4609,108605.7969,108845.0156,50494742270
2025/7/4,BTC-USD,108034.3359,109751.9844,107296.3828,109635.6563,42616442656
2025/7/5,BTC-USD,108231.1797,108381.3438,107842.2734,108015.8359,30615537520
2025/7/6,BTC-USD,109232.0703,109731.625,107847.0156,108231.1875,36746020463
2025/7/7,BTC-USD,108299.8516,109710.25,107527.0547,109235.3281,45415696597
2025/7/8,BTC-USD,108950.2734,109198.9688,107499.5547,108298.2266,44282204127
2025/7/9,BTC-USD,111326.5547,111925.375,108357.6797,108950.2734,57927418065
2025/7/10,BTC-USD,115987.2031,116608.7813,110660.75,111329.1953,95911605728
2025/7/11,BTC-USD,117516.9922,118856.4766,115245.6875,115986.2344,86928361085
2025/7/12,BTC-USD,117435.2266,118219.8984,116977.0234,117530.7109,45524560304
2025/7/13,BTC-USD,119116.1172,119449.5703,117265.4375,117432.2031,49021091807
2025/7/14,BTC-USD,119849.7031,123091.6094,118959.1953,119115.7891,1.81746E+11
2025/7/15,BTC-USD,117777.1875,119935.5625,115765.6875,119853.8516,98321661181
2025/7/16,BTC-USD,118738.5078,120065.5156,117064.8203,117777.1875,72162029070
2025/7/17,BTC-USD,119289.8438,120999.6094,117508.2188,118738.5078,72363841798
2025/7/18,BTC-USD,118003.2266,120851.9141,116925.9844,119284.1094,77945799785
2025/7/19,BTC-USD,117939.9766,118541.3984,117388.4141,117998.125,47564562765
2025/7/20,BTC-USD,117300.7891,118865.0313,116550.1328,117944.1094,57515447231
2025/7/21,BTC-USD,117439.5391,119671.5625,116584.3984,117306.4688,69820091744
2025/7/22,BTC-USD,119995.4141,120269.9688,116233.2266,117426.5,79217583118
2025/7/23,BTC-USD,118754.9609,120113.3516,117391.3906,119997.4453,66608604537
2025/7/24,BTC-USD,118368,119535.4531,117247.9688,118770.9844,72627318560
2025/7/25,BTC-USD,117635.8828,118486.9766,114759.8203,118368,1.04857E+11
2025/7/26,BTC-USD,117947.3672,118335.6875,117181.2266,117644.8438,48508954046
2025/7/27,BTC-USD,119448.4922,119815.5938,117859.6875,117944.7266,54683390892
2025/7/28,BTC-USD,117924.4766,119819.7891,117441.4375,119457.5234,64822943193
2025/7/29,BTC-USD,117922.1484,119273.8672,116987.3672,117938.5859,68463107433
2025/7/30,BTC-USD,117831.1875,118780.7266,115800.8281,117921.9922,68896148592
2025/7/31,BTC-USD,115758.2031,118919.9844,115505.2188,117833.6328,69370346018
2025/8/1,BTC-USD,113320.0859,116060.7734,112724.4453,115738.9531,91294530181
2025/8/2,BTC-USD,112526.9141,114021.6016,112005.7656,113320.3906,56870866000
2025/8/3,BTC-USD,114217.6719,114747.4219,111943.8047,112525.8047,48099615826
2025/8/4,BTC-USD,115071.8828,115729.4688,114130.4063,114223.9219,35783028986
2025/8/5,BTC-USD,114141.4453,115117.4375,112701.1094,115072.1875,61039182286
2025/8/6,BTC-USD,115028,115737.8359,113372.25,114140.9141,56379133510
2025/8/7,BTC-USD,117496.8984,117676.9063,114279.7109,115030.0547,64051649681
2025/8/8,BTC-USD,116688.7266,117689.2031,115917.4609,117505.5,59713005166
2025/8/9,BTC-USD,116500.3594,117906.6094,116363.8359,116678.2734,54004312429
2025/8/10,BTC-USD,119306.7578,119320.7109,116485.1641,116497.7188,64755458694
2025/8/11,BTC-USD,118731.4453,122321.0938,118159.0313,119306.8125,90528784177
2025/8/12,BTC-USD,120172.9063,120302.4688,118228.7188,118717.6641,72803657984
2025/8/13,BTC-USD,123344.0625,123682.4531,118939.6328,120168.9766,90904808795
2025/8/14,BTC-USD,118359.5781,124457.1172,117254.8828,123339.3984,1.04056E+11
2025/8/15,BTC-USD,117398.3516,119332.3125,116864.5703,118365.7813,68665353159
2025/8/16,BTC-USD,117491.3516,117996.0625,117271.9531,117398.4219,48036922378
2025/8/17,BTC-USD,117453.0625,118595.7734,117279.5234,117492.7891,45852169525
2025/8/18,BTC-USD,116252.3125,117614.1719,114723.6797,117453.9063,72787808090
2025/8/19,BTC-USD,112831.1797,116764.5,112730.3984,116241.8594,71657600353
